0.2604553843	261 68 263
0.2604401176	548 8760
0.2604173890	374 60 965
0.2604080341	1636
0.2604046113	909 164 1871
0.2603604891	2179 1648
0.2603338046	569 65
0.2602949977	1286 953 475
0.2602943619	601 102 3 1341
0.2602928028	7920 48
0.2602926910	268 10676
0.2602745013	297 686
0.2602667308	3 1309 1135
0.2602303304	9434 48
0.2602303069	741 3871 433
0.2602109957	208 1061
0.2602107656	653 691 427
0.2602066534	6924 68
0.2602014719	281 154
0.2601970428	27 70
0.2601865093	1531 102
0.2601631011	102 1309
0.2601622885	1435 68 2128
0.2601608992	1383 178
0.2601359756	209 87 89
0.2601067242	749 68 8
0.2600867076	325 735
0.2600757860	6 200 439
0.2600086711	343 164 241
0.2600017363	1038 7432
0.2599697622	60 42 43
0.2599608992	222 839
0.2599387942	1065 164 2283
0.2599228659	2217 65 654
0.2599221325	4974
0.2599203471	531 749 48 1067
0.2599187485	11022
0.2599124675	3721 749
0.2598635673	254 5616
0.2598552101	418 3 1020 164
0.2598443372	3 1414 531 178
0.2598304195	1667 68
0.2598043408	54 2239 1017
0.2598015564	1111 3 653
0.2597981884	4545
0.2596922153	46 200 435
0.2596870943	42 462
0.2596814635	409 86
0.2596728348	48 105 291
0.2596567258	653 45 3 4 653
0.2596362172	4426 3 896
0.2596273431	17226 446
0.2596213476	36 230
0.2596191266	268 3996 1098
0.2595983650	6740 336 102
0.2595697179	492 68 1510
0.2595406920	220 1275
0.2595391466	39 1444 954
0.2594800239	60 313 1435 68 1067
0.2594742004	87 91 5502 218
0.2594727027	60 3383 6351
0.2594384857	992 954 33
0.2593868836	327 22 439
0.2593823740	109 3 325
0.2593689667	904 65 164 128
0.2593356463	9809
0.2593341956	60 7030
0.2593226397	7 7540 12903
0.2593126175	4261 164 65
0.2592890265	16726
0.2592859178	1068 56
0.2592834585	8442 218
0.2592805753	1703 68 27
0.2592779461	3487
0.2592749079	836 779
0.2592701375	359 173
0.2592616587	4982 7
0.2592550017	3302 35
0.2592341846	275 200 1843
0.2592335645	208 3 158
0.2592306327	517 485
0.2592259577	6900
0.2592218920	660 151
0.2591717367	3474 68 299
0.2591562509	173 3297
0.2591504682	1659 48 2803
0.2591447407	3310 749
0.2591135027	2945
0.2591095083	4358 164
0.2590958987	3 324 403
0.2590897230	6 231 60 1215 377
0.2590894197	7302
0.2590683237	210 246
0.2590626175	4287 164 65
0.2590435354	1805 1223
0.2590352998	2351 39 812
0.2590184720	1810
0.2590015431	3 1031 1032
0.2590014840	91 1856 128 463
0.2589990713	178 186 562
0.2589851454	796 1291
0.2589835489	518 16
0.2589739208	142 1034 450
0.2589544695	5943 87 70 68
0.2589401897	5606
0.2589102020	839 730
0.2589082932	14358
0.2588930110	39 403 1051
0.2588912376	4208
0.2588851653	608 22 303
0.2588799005	1659 48 2061
0.2588677125	3733 33 1536
0.2588647923	4763 957
0.2588020901	1904 172 175 559
0.2588003016	3 1237 1702
0.2587944096	3 402 1218
0.2587858747	1478 431
0.2587854333	3936 9757
0.2587752311	222 22 443
0.2587582539	208 3 4537
0.2587422356	607 68 3 401
0.2587396782	6358
0.2587242874	5593 691 3 898
0.2587107656	3366 65 336
0.2587107656	206 65 560
0.2587048173	325 68 1447
0.2586779195	3 1885 11311
0.2586537498	1911 164
0.2586370943	43 953
0.2586365546	1057 70
0.2586251778	1909
0.2586240406	468 433 188
0.2585799397	979
0.2585777878	488 3738
0.2585761440	221 977
0.2585378199	781 33 60 220
0.2585259962	60 252 1518
0.2585183648	297 4603 60 2490
0.2585004966	5017 155
0.2584987301	3 387
0.2584927872	17463
0.2584771591	2076 7 31
0.2584736584	5626
0.2584607656	2897 65 336
0.2584562704	3 15919
0.2584403038	101 553 33
0.2584391083	102 3 174 1719 178
0.2584381534	13493
0.2584209863	611 452
0.2584101192	22553 68
0.2584074124	1254
0.2584014099	7680
0.2583957102	1490 520 16
0.2583891102	739 164 3 325
0.2583669650	10823
0.2583656403	9253
0.2583636684	3080 56
0.2583357459	5996
0.2583316717	1648 3 22513
0.2583119996	6208
0.2583119338	60 252 3843
0.2583020404	215 45 920
0.2582753065	60 2211 1805
0.2582722999	16 1961
0.2582361164	5 181 102 3 1341
0.2582198918	4149
0.2582132762	2520 501
0.2581934526	4615 7
0.2581927119	1536 241
0.2581754713	6486 179
0.2581751911	7436 218 691
0.2581419047	195 200 699
0.2581401150	60 4277 137
0.2581279856	345 345 345
0.2581143154	6 200 1920
0.2581121037	705 39 2222
0.2581070555	3 15630
0.2580839063	1744 1208
0.2580810764	1281 2051 94
0.2580626175	2132 68 60
0.2580406461	33 39 1108
0.2580265614	3 443 5
0.2580017575	27 22 3211
0.2579781758	2128 967
0.2579775908	4551
0.2579582180	33 67 2135
0.2579375168	2961 1935
0.2579069976	313 246
0.2578682509	21 188 315
0.2578413941	7 4320
0.2578255560	1894 200 221 210
0.2578196052	4337 1599
0.2578043881	221 758
0.2577954569	7596
0.2577877437	8 81
0.2577406875	3 538
0.2577195921	591 924
0.2577041473	3566 1965
0.2577008740	7341
0.2576932597	10301
0.2576893244	3 46 200 407 352 795
0.2576875037	6562 3660
0.2576830321	22 913 1067
0.2576633904	1038 7412
0.2576421924	14217
0.2576261523	1032 200 118
0.2576214528	3654
0.2576006951	13113 1648
0.2575966597	6 200 739
0.2575939682	208 3 363
0.2575777878	585 148
0.2575749910	2486 83 91 241
0.2575713332	7466 749
0.2575620532	188 578 33 1536
0.2575422203	36 3685
0.2575298141	1421 1536
0.2575120747	91 356 345 1890
0.2574997528	781 90
0.2574929482	4152 231 3 18454
0.2574591093	255 60 626
0.2574164381	478 33 1194
0.2574115888	3 2606 195
0.2574094159	60 1309 1450
0.2574074128	2274
0.2574065939	223 91 478
0.2574030108	3 403 9358
0.2573978434	275 200
0.2573836032	2351 3 815
0.2573691698	16102 164 218
0.2573635550	11532
0.2573466880	39 15219
0.2573314305	1193 33 2101
0.2573304635	222 272
0.2573264974	9248 832
0.2573126175	4874 65 48
0.2573022288	3484
0.2572911210	11034
0.2572826642	915 2517
0.2572810887	2643
0.2572699262	844 343
0.2572594695	5544 91
0.2572348872	2879
0.2572182641	2858 7
0.2572134633	246 101
0.2572119363	212
0.2571963132	5038 3 787
0.2571767328	4703 65 44
0.2571657738	188 33 514 531
0.2571646371	607 281
0.2571643914	164 658 747 610
0.2571602020	1081 377
0.2571487489	1038 15893
0.2571384588	461 7 39 1015
0.2571359126	109 1111
0.2571319957	48 1470 46
0.2570868457	102 5745
0.2570705195	488 1164
0.2570573740	1128 22 629
0.2570502919	240 9812
0.2570483710	221 105 107
0.2570350740	3369
0.2570137595	16427
0.2570021725	4972
0.2570016819	356 5928
0.2569941302	864 199 164 381
0.2569612534	2280 334
0.2569576746	105 2760 33 55 57
0.2569524526	2183 898 102 3 4647
0.2569368042	741 1969
0.2569338671	3 13202
0.2568988548	601 120
0.2568988499	5059
0.2568917136	7 4030
0.2568453470	3 178 1018
0.2568104063	9526 68
0.2568101499	3609
0.2568057769	766 7 3 815
0.2568015431	3 4848 1098
0.2567919468	6423 39
0.2567880234	3928
0.2567749079	222 976
0.2567740134	297 1164 151
0.2567631344	1007
0.2567561744	57 1860 336
0.2567543333	3169 164 1358
0.2567424010	93 480
0.2567299419	6925
0.2567299419	5176
0.2566742845	1894 200 210
0.2566477281	215 22 6
0.2566294592	200 413 439
0.2566267305	434 48 629
0.2566259600	836 200 221 555
0.2566189667	781 395 54 557
0.2566144809	990 496 130
0.2566051877	16 1472 1175
0.2565873231	9711
0.2565860162	60 2440 641
0.2565837010	2334 218 164
0.2565749858	115 65 8649
0.2565720413	536 1665 478
0.2565668953	6007
0.2565571613	5455 218 1648
0.2565117999	309 1105
0.2565113685	3629 128 2142
0.2564842076	5738 7
0.2564735787	7 60 150 151 153
0.2564675042	7 8365
0.2564665060	778 68 456
0.2564493873	49 985 68
0.2564334424	873 433 188
0.2564146113	766 22 1259
0.2564136904	394 319
0.2564124685	5945
0.2563957050	1374 21
0.2563901460	16 385 485
0.2563809493	2946 559
0.2563767051	3 5194 1107
0.2563566379	174 48 3 6
0.2563541729	880 1946 691
0.2563339499	3 7781
0.2563304635	607 514
0.2563114454	36 9778
0.2562637627	160 758
0.2562634437	164 2183 1100
0.2562566841	3 5194 1104
0.2562341786	536 1209 537
0.2562107656	57 32 55
0.2562086086	694 6 22 275
0.2562066062	107 22 377
0.2561942123	878
0.2561872798	3510
0.2561834659	3 6838
0.2561439537	54 7481 308
0.2561433284	198 68
0.2561403968	917 164 241
0.2561171459	60 207 3667
0.2561125078	1172 164 241
0.2561097309	207 3667
0.2560856110	381 60 607 1799
0.2560794464	494 65 1105
0.2560556360	1597 208
0.2560472338	758 231 255
0.2560427237	252 1194
0.2560412962	252 255 60 580
0.2560352998	851 200 1935
0.2559771359	569 240 6
0.2559763636	33 5369 6171
0.2559639429	4315 1358 81
0.2559494049	4545 336
0.2559471506	57 446 7112
0.2559462500	151 235 45 188
0.2559356703	4230 164 618
0.2558962304	43 137 68 3 531
0.2558876129	43 246 7 4315 1358
0.2558729100	3410 164 821
0.2558600351	846 68 1565
0.2558549037	1105 164 2074
0.2558415872	662 22 118
0.2558351546	102 527 1926
0.2558266609	60 2531 2531
0.2558204965	3 4310
0.2558171571	1038 11868
0.2558056360	208 142
0.2557802901	1722
0.2557790513	2435
0.2557762418	188 1297 3695
0.2557431452	553 33 98 325
0.2557292841	188 22 3
0.2557275401	782 4066
0.2557212902	7426 3 1272
0.2556892696	172 699
0.2556771874	190 164 618
0.2556514243	178 1223 87
0.2556491107	6626
0.2556486942	918 801 1100
0.2556472312	1956
0.2556175157	43 829 68 3 148
0.2555871861	195 190
0.2555803582	1022 1023
0.2555790109	934 44 102
0.2555773139	4499 32
0.2555740743	3210
0.2555632935	401 5165
0.2555064725	1038 5078
0.2554481841	153 200 332
0.2554124685	8540
0.2553916687	682 683 22
0.2553804415	6293 68
0.2553705126	6260
0.2553677179	3 8049 4848
0.2553289827	3811
0.2553123967	102 60 527 529 531
0.2552933685	192 68 432
0.2552654708	285 183
0.2552650680	241 691 427 654
0.2552590739	909 164 574 55 57
0.2552588255	526 231
0.2552410808	1597 355 55 57
0.2552248135	5 601 7 8
0.2551783132	1275 496 2606
0.2551663000	173 2652
0.2551649063	221 27 1478
0.2551599529	3 377 896
0.2551375063	7720 231 285
0.2551247063	313 1435 68 460
0.2551176302	70 218 94
0.2551131679	208 3 3818
0.2551125100	537 342 134
0.2551072491	4864 691 60 1477
0.2550801846	6357
0.2550626175	787 45 130
0.2550593687	734 496
0.2550590033	101 290
0.2550380011	2340
0.2550150698	13261
0.2550085840	1193 1286 1717
0.2550081630	569 60 474
0.2549893915	19988
0.2549713158	2196 1193
0.2549712672	1358 431
0.2549642296	164 7716
0.2549432022	184 653
0.2548934526	12317 48
0.2548884467	741 27
0.2548836319	280 601
0.2548755308	6692
0.2548483941	10896 12838 45
0.2548460152	386 716
0.2548108992	474 1536
0.2547895025	572 436
0.2547888520	2056 446
0.2547580523	102 3 7302
0.2547570374	2811
0.2547433072	205 880 526
0.2547418245	231 360 896
0.2547107656	1708 68 460
0.2547056360	439 144
0.2547043197	43 1938
0.2546905921	5903 659
0.2546874808	240 467 499
0.2546821881	43 1406
0.2546393693	60 1947 1490
0.2546361164	653 57 7 3 3008
0.2546034465	211 45 17 221 210
0.2545982177	57 45 160 488
0.2545950870	1853 164 1201
0.2545445535	57 164 913
0.2545123275	653 48 403
0.2544933776	800 32 801
0.2544669688	51 2032 2938
0.2544576357	16220
0.2544365172	60 444 537
0.2544186705	208 1193 1300
0.2544063773	122 1843 6
0.2543956829	164 1066
0.2543634622	10841
0.2543516804	7539
0.2543300529	7680 164 821 218
0.2542979867	730 22 319 32
0.2542824450	297 94 32 1858
0.2542812171	5934
0.2542745714	208 3 4286
0.2542667160	3077 7 60 3041
0.2542637787	6918
0.2542453261	268 966 313
0.2542391200	275 16 2224
0.2542278875	222 836
0.2542270328	180 533 475
0.2541910173	3 681 3429
0.2541818175	3 26712
0.2541804195	5378 7
0.2541324076	6970
0.2541168603	1041 3302
0.2541137884	1168 433 188
0.2541049399	1038 18277
0.2540895432	234 5922
0.2540683237	222 195
0.2540626175	1221 164 65
0.2540625485	480 65 164 134
0.2540455806	78 5141 2259
0.2540368266	19563
0.2540350265	812 164 1550 60 148
0.2540106630	3 46 1098
0.2540025977	466 13116
0.2539903127	664 433 27
0.2539858747	222 1091
0.2539693242	913 65 749
0.2539567918	1038 7565
0.2539051404	1459
0.2538863925	664 319
0.2538782015	646 2833
0.2538698095	16 7953
0.2538056360	474 531
0.2537846768	171 413
0.2537590906	4 653 7 2189
0.2537216287	445
0.2537043197	89 235
0.2536956085	2367
0.2536939122	2424 336
0.2536824607	17059
0.2536733882	9533
0.2536710499	164 618
0.2536182838	13011
0.2536105538	4150 357
0.2536006951	15013 1648
0.2535830375	526 78 653
0.2535621246	36 2486
0.2535038836	3 2437
0.2534967036	7 18360
0.2534913291	217 241
0.2534622115	3 1957 265
0.2534541708	222 871
0.2534528528	268 464 5
0.2534243642	2101 149 1193
0.2534243561	3522
0.2534196174	1140 68
0.2534163186	2699
0.2534100434	14544
0.2533984677	11258
0.2533377903	738 164 3351
0.2533351274	3 1297 4893 1298
0.2533145007	1723
0.2533087892	5933
0.2532958853	2315 625 9938
0.2532862587	625 1232
0.2532693707	60 4396 9533
0.2532656386	39 1015
0.2532481884	1758
0.2532370418	215 45 660
0.2532320275	36 1398 787
0.2532211809	297 615 218 1890
0.2532028026	54 208
0.2531844590	5378 1648 446
0.2531512968	1286 953
0.2531259126	3 26809
0.2531211677	2215
0.2530875456	5048 90
0.2530668978	275 45 746
0.2530062375	2872 482
0.2529817010	661 1001
0.2529358816	805 433 1935
0.2528919649	2315 3 957 2563
0.2528911523	3 743
0.2528857932	60 513 514
0.2528852631	3 10917
0.2528721852	3051 538
0.2528597309	799 1100
0.2528577069	200 567 694
0.2528385488	3 150 7643
0.2527724532	246 7 8
0.2527545376	6718
0.2527509819	240 325
0.2527452861	1886 33 431
0.2527193242	319 237 395
0.2527084457	54 433 1597 734
0.2526821881	210 1335
0.2526582315	1862 164 1066
0.2526373666	10 3 3744
0.2526351254	188 174
0.2526266013	531 431
0.2526163879	285 333 285 168
0.2526097309	301 656
0.2526038836	3 35064
0.2525766592	13643
0.2524862172	370 615 527
0.2524655886	237 60 2486 68 648
0.2524363098	1286 33 275
0.2524303192	339 190
0.2524197879	11918 10
0.2524154907	2961 4620 3
0.2523990039	1477 487
0.2523810649	476 433 210
0.2523444541	2832 6175 559
0.2523170343	220 495 446
0.2523138877	3 2217 4626
0.2522974188	5896 7
0.2522702117	1850 22 590
0.2522598396	114 1468
0.2522249351	1175 102
0.2522163750	1038 5604
0.2522151053	3189 68
0.2521924975	39 1850 909
0.2521914593	200 413 5787
0.2521760863	222 148
0.2521718104	3 14265 1690 13359
0.2521638882	3 1424 3726
0.2521613189	3 13229
0.2521415743	198 200 515
0.2520936203	3 1695
0.2520876038	3 613 144
0.2520853148	1990
0.2520618836	629 22 30
0.2520444198	219 16
0.2520392847	3 790
0.2520236376	1716
0.2520187666	3302 4698
0.2520082727	3580 336
0.2520055929	13537
0.2519622303	248 3 457
0.2519263594	56 55 481
0.2519210904	3 912 2177
0.2518651680	5866 2405
0.2518512238	60 583 3140
0.2518330924	39 2422 208
0.2518161318	891 210 22
0.2518010130	3 46 200 435 407
0.2517963496	39 4380 733
0.2517892548	1098 200 118
0.2517734037	6543 559 3 178
0.2517688263	5327
0.2517561507	174 1719 1164
0.2517488741	102 3 6 10653
0.2517364952	1704 580
0.2517332443	192 68 699
0.2517254772	78 263 1098
0.2517247253	8998 164 128
0.2517245293	15723
0.2517143811	1259 33
0.2516963132	187 65 1181
0.2516711809	46 200 352 795
0.2516223011	19437
0.2515931047	413 509
0.2515834060	1421 3 428
0.2515694067	3 1358 1341
0.2515686828	2222 341 691 55
0.2515627120	1111 377 102
0.2515453206	812 812 812
0.2514047901	194 246
0.2514024599	39 702 208
0.2513966923	60 146 3943
0.2513264112	1411
0.2513036639	16688
0.2513003016	3 3869 1128
0.2512688058	224 3 653
0.2512516692	1038 18472
0.2512396171	208 60 444 308
0.2512329609	22 4910 452
0.2512316451	36 5205
0.2512132838	820 65 7439
0.2512080863	7 3067
0.2512056516	9158 46 48
0.2512053276	846 68 703
0.2511586812	478 231 3 815
0.2511380999	1038 11411
0.2511014845	14086
0.2511014845	6898
0.2510982177	641 33 3 107
0.2510780314	919
0.2510632531	231 67 896
0.2510376530	313 4647
0.2509999291	3572
0.2509778468	16345
0.2509734555	319 413 59
0.2509585695	1160 164 4102
0.2509582539	926 78 653
0.2509265419	574 893
0.2508904916	3 1519 1913
0.2508615999	238 1480
0.2508607656	1100 22 898
0.2508587663	102 20401 14530
0.2508371465	204 749
0.2508370616	256 4457
0.2508242141	3 1675 306
0.2507809458	4488 782 55 57
0.2507694153	703 164 950
0.2507550998	122 3138 435
0.2507348089	924 1739
0.2507287199	208 3 150 653
0.2507107656	924 54 818
0.2507101710	2224 60 3628
0.2506852998	824 3 1281
0.2506193262	582 228
0.2505966597	208 3 3367
0.2505931766	268 5232
0.2505738256	381 1147
0.2505659908	515 3366 68
0.2505507960	1172 521
0.2505421482	2053
0.2505416208	7 15646 20194
0.2505273558	18777
0.2505105208	1947
0.2505008278	14735
0.2504870418	926 60 1164
0.2504831985	3 144 629 195
0.2504694127	195 164 10062
0.2504676605	211 433 210
0.2504671554	43 2166
0.2504607656	561 48 496
0.2504561993	1064 3 57 749
0.2504498262	977 33 1358
0.2504481483	48 436
0.2504324444	804 179
0.2504103650	2868 164 5662
0.2503958818	3687 7 3 401
0.2503941907	16 2239 1017
0.2503934526	17612 7
0.2503574876	12699 68
0.2503538575	60 2660 10928
0.2503413557	128 1160
0.2503395375	5968
0.2503126946	12207
0.2502835908	228 255
0.2502691781	231 13730 389 12360
0.2502664345	787 54 1421
0.2502466708	248 7 3 246
0.2502311463	3 1596 1596
0.2502032008	3 613 5855
0.2501942123	2883
0.2501940732	60 188 578
0.2501909273	222 22 2931
0.2501773642	29356
0.2501773642	24943
0.2501773642	16469
0.2501773642	9751
0.2501773642	7983
0.2501773642	6333
0.2501720084	490 718
0.2501684494	60 150 653
0.2501500515	1260 48
0.2501473078	60 309 3881
0.2501423401	909 164 345
0.2501309807	3 46 10713
0.2501287187	13266
0.2500892408	221 1530
0.2500736993	60 1463
0.2500679024	475 691 1550 164 2283
0.2500636096	4019
0.2500626175	183 164 65
0.2500505575	839 164 618
0.2500366962	16 924
0.2500334853	48 10699 153
0.2500284923	11987 68
0.2499958916	1038 299 1448 68 151
0.2499801247	78 151 235
0.2499746217	3 500 3966
0.2499697331	477 1300
0.2499444708	43 601 164 1211
0.2499401680	3189 521
0.2499391339	8450
0.2499290201	200 1224 2357
0.2499103541	2752 2047 102
0.2499035451	476 41 17
0.2498379894	8980 749 231
0.2498231581	934 951
0.2498219004	102 6 10653
0.2497805315	5482 228
0.2497659684	823 164
0.2497654735	60 1843 245
0.2497651070	917 60 57
0.2497366989	3707
0.2496901437	11856
0.2496648844	174 48 240 148
0.2496347683	812 58 408
0.2496308470	54 499 1886
0.2496065143	645 35 2173
0.2496038652	434 48 1666
0.2496026795	231 6138
0.2496026427	1446 97
0.2495979683	1451 7 8
0.2495922739	3 377 5961
0.2495887749	3700
0.2495803582	598 1023
0.2495719793	16 2468 1204
0.2494862155	11719 91 164
0.2494627925	45 413 488
0.2494619041	1383 1503 329 653
0.2494219746	7 287 6790
0.2494098306	3 1536 1360
0.2493946516	102 2256 1576
0.2493871516	880 496 691
0.2493798008	60 309 7582
0.2493776795	39 3544
0.2493761523	574 3 1488
0.2493510673	624 116
0.2493450880	4815 87
0.2493179052	17961
0.2493085394	574 574 574 55
0.2493037688	221 1197
0.2493021964	87 891 210
0.2492882932	27 22 105 107
0.2492823526	60 222 6963
0.2492642556	4049
0.2492630519	275 22 210 211
0.2492440938	351 48 4001 13345 22
0.2491963132	173 160 1466
0.2491725206	247 60 1518
0.2491719262	687 102 275
0.2491620671	275 299 230
0.2491568232	70 436
0.2491158400	57 94
0.2491041729	805 1506 496
0.2490746716	68 3205
0.2490708633	246 7 5439
0.2490608153	195 22 3289
0.2490330417	1038 19856
0.2490027642	1118 1944 68
0.2489956868	3 733 1490
0.2489875788	381 98 610 46
0.2489556566	461 569
0.2488942531	3 3546 2037
0.2488612176	3 763 1383
0.2488423048	499 7 1358
0.2488223253	524 7 574 48
0.2487963314	8621
0.2487868871	3791 102 3 898
0.2487813292	131 4284
0.2487670275	39 43 787
0.2487201714	10305
0.2486733069	9848
0.2486733069	3456
0.2486528868	1963 433 188
0.2486371516	319 237 25
0.2486341955	8311
0.2486326654	9852
0.2486317777	164 1550
0.2486097309	1805 1300
0.2486080906	953 7
0.2485813178	48 4910 452
0.2485789741	360 787
0.2485626175	1826 164 65
0.2485600004	3 9248 242
0.2485552337	234 431 1198
0.2485205371	1038 9784
0.2485181302	3 5439 1488
0.2484766618	275 200 59
0.2484708863	122 130 188
0.2484681018	3291
0.2484491005	4578 345 44
0.2483838492	55 45 60 188 57
0.2483763036	4406
0.2483362284	478 211 200 188
0.2483128199	1414 7 3 884
0.2483074765	36 153
0.2482877835	6866 341
0.2482845800	1275 496 195
0.2482307558	2101 307
0.2482104332	102 60 722
0.2482004659	1032 164 1550
0.2481933452	345 1022 1023
0.2481815825	172 118
0.2481394227	462 3 266
0.2481376806	766 7 3 815 81
0.2481201507	268 278 178
0.2481040773	89 22 439
0.2480923427	561 589 691
0.2480828245	22367 164
0.2480725328	3 46 200 352 795
0.2480691802	94 172 378
0.2480689719	16 574 55 57
0.2480626175	1719 149 172
0.2480616202	503 6137
0.2480294320	7349
0.2480188640	5 6 7 4315
0.2480061804	39 99 101
0.2480000522	268 4384
0.2479355200	60 207 2229
0.2479191328	522 1719 478
0.2478933604	524 561 68
0.2478394418	60 607 1799
0.2478337948	7 39 133
0.2478310536	3836
0.2478255479	110 560 11855
0.2478122015	2066
0.2478093819	11995 155
0.2478002764	12077
0.2477880693	14686
0.2477559820	275 45 555
0.2477436203	3 681
0.2477389920	494 91 94 32
0.2477106603	48 1257 153
0.2477045909	3 3847
0.2476907577	1193 149 582
0.2476895901	60 313 339
0.2476783738	18472
0.2476745889	2056 341
0.2476608992	435 5
0.2475916321	1597 12 734
0.2475862024	796 164 1493 69 559
0.2475826350	494 65
0.2475750962	6 200 413 1215
0.2475596709	1358 186 164 120
0.2475207826	268 2543
0.2475206429	653 22 144 4720
0.2475076693	1956 496
0.2474777492	102 3 1087
0.2474405588	494 91 94 32 801
0.2473985824	60 309 1886
0.2473969504	1536 53
0.2473912945	41 109 8846
0.2473894492	1854
0.2473801304	2813 1342
0.2473659684	1066 231
0.2473397457	3 1536 607
0.2473395137	3 9165 9348
0.2473246384	2170
0.2473099607	836 3962 496
0.2472896187	741 144
0.2472874713	8123
0.2472820153	11437
0.2472615823	3 324 1098
0.2472538704	1038 16350
0.2472450884	6456
0.2472361952	345 1886
0.2472329172	522 1963
0.2472130542	15182 7 3 2480 68
0.2472123289	18663
0.2472049689	3 815 4538
0.2471978704	122 172 188
0.2471900666	1737 703 446
0.2471823909	3560 68
0.2471803197	268 3038
0.2471697425	7 3 815 81
0.2471542151	102 60 1965 3237
0.2471329887	4 2211 1805 653
0.2471296647	11355
0.2471005338	3 23742
0.2470842593	4780
0.2470759700	1017 22 241
0.2470749007	60 1477 1913
0.2470467016	3 431 1930
0.2470366183	3 373 1866
0.2470233043	3 151 235
0.2470185536	2558
0.2470051223	3 9500 9501
0.2469939851	3 3347 96
0.2469918867	2900
0.2469837099	1122 102 3 178
0.2469802841	231 174 1719
0.2469622174	6608
0.2469608875	697 183
0.2469577446	263 670 886
0.2469457957	3909 2345
0.2469417406	3215
0.2469205242	60 6902 4072
0.2469078237	6705
0.2468759738	342 6130
0.2468594392	3 25686
0.2468561148	164 1211
0.2468551885	275 45 2229 149 824
0.2468361283	3063
0.2468185536	8607
0.2467722465	401 8232
0.2467484970	4381 559
0.2467330560	10395
0.2467211852	2835
0.2467194250	3 265 211
0.2467143278	60 9748 733
0.2466918522	54 2224
0.2466847435	4084
0.2466847435	16518
0.2466775428	68 3467
0.2466612404	19 20 21 7 39 133
0.2466612201	653 45 439
0.2466479429	1505 321
0.2466456227	6769 155
0.2466355828	6428 22 8729 7
0.2466194164	3 195 1238
0.2466178404	4175
0.2466178404	4036
0.2466178404	1844
0.2466011584	926 2137
0.2466009158	1466 254 837
0.2466000117	60 185 2697
0.2465961345	9101
0.2465823416	36 9757
0.2465634841	12230 401
0.2465469106	825 1286
0.2465355542	3 659 886
0.2465352998	2456 65 10
0.2464458891	836 200 891 210
0.2464250132	6731
0.2464185114	517 93 485
0.2463705126	8515
0.2463633183	3 3809
0.2463549331	240 836 1913
0.2463194067	3 363 653
0.2463052366	4 653 7 1358
0.2462293881	659 137
0.2462188859	4 653 7 2166
0.2462120903	240 1749
0.2462107656	222 164 82
0.2462069251	2586 967
0.2462012411	235 68 6
0.2462008452	3 220 538
0.2461996850	60 309 833
0.2461980929	24 392 120
0.2461826181	102 1882
0.2461791524	572 6163 68
0.2461764075	13118
0.2461494225	3 5060 14212 14213
0.2461464918	5262
0.2461384160	12140
0.2461248279	60 105 1272
0.2461208046	637
0.2461194854	4089
0.2460940149	188 275 22 188
0.2460889920	3108 54 345
0.2460837010	919 496 68
0.2460800504	1871 176 1940
0.2460772208	39 5644 7 4967
0.2460464698	240 43
0.2460413944	4182
0.2459949458	2891 590
0.2459790743	164 39 9529
0.2459549066	60 1082 461
0.2459538922	2096 2096 2096 2096
0.2459377403	144 195 48 629
0.2459312779	275 45 1184
0.2459263376	3933 446 55 57
0.2458879813	452 22 1669
0.2458862690	19961
0.2458751335	175 1547
0.2458522963	3 14265
0.2458242763	57 45 272
0.2457986174	1067 68 1954
0.2457139535	1038 17700
0.2457059382	395 16 2468 1204
0.2456490711	468 22 653
0.2456473604	2229 55 57
0.2456388712	1465 54 479
0.2455540332	205 160 871
0.2455510285	6 45 649 650
0.2455506529	517 8190
0.2455349120	231 1549 2122
0.2455292216	16 574 574
0.2455189349	262 22 222
0.2455140886	591 208 3 681
0.2455135328	3 1519 3108
0.2455084265	237 3955
0.2454831341	60 4400 3966
0.2454292523	3224
0.2454273558	8732
0.2454273558	17979
0.2454273558	16780
0.2454273558	3471
0.2454046082	102 60 882
0.2453871290	836 200 221 210 22 555
0.2453727265	88 716
0.2453402189	5157
0.2453158933	275 200 486
0.2453149766	343 68
0.2453010329	14286
0.2452955701	3783 1946 164
0.2452865069	60 9112 377
0.2452781620	60 1215 148
0.2452643364	1754 716
0.2452406809	12975 48 496
0.2452381127	1130 5588 1130
0.2452300893	8785
0.2452005400	9455
0.2451898035	1300 433
0.2451881941	357 4699
0.2451681331	39 15425
0.2451609560	975 433
0.2451546001	91 517 122 128 463
0.2451358087	319 176 32
0.2451109528	122 888 301
0.2450929263	7 1495
0.2450691802	1421 51 490
0.2450580958	578 164 2182
0.2450462215	907 102 90
0.2450099570	8958
0.2449996286	401 1694 5165
0.2449937823	836 200 262
0.2449358091	3 6280 3072 674
0.2449166784	4381
0.2449166784	21544
0.2449166784	18272
0.2448569718	3 2169
0.2448414661	60 851 68 956 151
0.2448306049	7 3 1109 953 954
0.2448048828	1871 33
0.2448027691	7 2775 2732
0.2447659684	873 433
0.2447458916	68 67 2499
0.2447128816	3 14301
0.2446872037	1038 15390
0.2446704237	240 881
0.2446680655	4337 749 261
0.2446522594	188 57 33 431
0.2446508003	208 3 351
0.2446352430	1038 24971
0.2446263192	60 1805 127
0.2446249068	3 1536 178
0.2446158400	953 57
0.2446129799	1546 22 800
0.2446085571	122 888 2847
